product_name_ar,product_name_en,store_product_id,product_id,sale_price
ماء اكسجين لونا 0 % 20 بالقطعه 80 مل,LUNA OXYGEN WATER 20 % 80 ML,2603667.0,,15.0
ماء امبول 5 سم الفتح,WATER FOR INJECTION 5 CM 1 AMP,2669092.0,,420.0
ماء غريب بامبينو شراب 120 مل,GRIPE WATER BAMBINO SYRUP 120 ML,1659530.0,6931.0,75.0
ماء غريب سمايل شراب 120 مل نابكو,GRIPE WATER SMILE SYRUP 120 ML,2146157.0,72496.0,65.0
ماء مذيب للحقن 5 سم 120 وحده,WATER FOR INJECTION 5 CM 120,1659529.0,72669.0,420.0
ماء مذيب للحقن 5 سم 480 وحده,WATER FOR INJECTION 5 CM 480,2551026.0,83700.0,420.0
ماء مذيب للشرب 300 كيس (كرتونه),WATER FOR SOLVENT 300,2437358.0,72399.0,600.0
ماء نونو شراب 120 مل,NONO WATER SYRUP 120 ML,2497309.0,10662.0,42.0
ماء ورد ايفا,AVONA ROSE WATER 300 ML,2603670.0,,48.0
مابوترون 20 اقراص,MAPOTRON 20 TAB,1163067.0,79643.0,160.0
مابودوز 10000 وحده دوليه 20 كبسوله,MAPODOSE 10000 IU 20 CAPSULES,1215327.0,83233.0,120.0
مابوساج جل مساج 75 جم,MAPOSSAGE GEL 75 GM,1927308.0,79641.0,85.0
مابوفينيكس شراب 120 مل,MAPOVYNEX SYRUP 120 ML,1927310.0,79370.0,65.0
مابي بلس 20 كبسول,MAPI PLUS 20 CAP,2511847.0,129708.0,280.0
ماتريكس 30 كبسول,MATRIX 30 CAPS,2473540.0,76679.0,140.0
ماتريكس كريم 75 جم,MATRIX CREAM 75 GM,1659535.0,9312.0,75.0
ماتريكوجا 20 قراص ميدترونيك فارماسيوتيكال 200,MATRICOGA 30 TAB,2633918.0,,200.0
ماتيو دي 3 30 اقراص,MATIO D 3 30 TAB,2200615.0,79825.0,75.0
ماتيو كوجنيبرون شراب 100 مل,MATIO COGNIPRON SYRUP 100 ML,2499974.0,82170.0,195.0
ماتيوجاك 60 مجم 3 اقراص,MATUJAC 60 MG 3 F.C. TABS.,2145354.0,9316.0,53.0
ماج وايتس 30 اقراص,MAG WHITE 30 TAB,1963394.0,83099.0,125.0
ماج وايتس 60 اقراص,MAG WHITES 60 TAB,2511797.0,74976.0,220.0
ماج وايتس بلو برطمان,MAG WHITE 30 TAB,2669172.0,,275.0
ماجديكا 30 اقراص,MAGDICA 30 TABS,2641727.0,72658.0,139.0
ماجليفان ماغنسيوم 30 اقراص,MAGLIVAN 1000 MG 30 TAB,2359154.0,,160.0
ماجنا توب 20 اقراص قديم,MEGANA OIL,2399488.0,,76.0
ماجنا توب اقراص,MEGANA OIL,2645880.0,,90.0
ماجناتوب 24 اقراص,MAGNATOB 24 TABS.,1471022.0,9151.0,90.0
ماجنيزول 0.5 جم / 5 مل 6 امبول,MAGNISOL 0.5 GM / 5 ML 6 AMPS,2688826.0,,66.0
ماجنيسول 0.5 جم / 5 مل 6 امبول امبول,MAGNISOL 0.5 GM / 5 ML 6 AMPS,1769127.0,9165.0,66.0
ماجيك اويل كبير,PRETTY WOMAN MAGICA LIP OIL LEMON NO 1,2632013.0,,125.0
ماجيك زيت شعر 120 مل,MAGIC HAIR OIL 120 ML,2471775.0,9128.0,125.0
ماجيك زيت شعر 60 مل,MAGIC HAIR OIL 60 ML,905035.0,9129.0,80.0
ماجيك شامبو للشعر 250 مل,MAGIC HAIR SHAMPOO 250 ML,2142865.0,9130.0,110.0
ماجيك كريم شعر 100 جم,MAGIC HAIR CREAM 100 GM,2471155.0,9127.0,130.0
ماجيك لوك كريم 40 جم,MAGIC LOOK CREAM 40 GM,2510869.0,9131.0,65.0
ماجيكو كلير سيروم للبشره 30 مل 250,MAGKO CALMING MASSAGE CREAM 60 GM,2627409.0,,250.0
ماديرا 8 كيس,MADERA 8 SACHTS,2499351.0,73050.0,99.0
ماربالين 0.1 % كريم 30 جم,MARPALENE 0.1 % TOPICAL CREAM 30 GM,1301086.0,9272.0,34.0
مارتافيفا 2 / 0.03 مجم 21 اقراص,MARTAVIVA 2 / 0.03 MG 21 TABS.,2475786.0,9275.0,103.0
مارسالاز 500 مجم 30 اقراص,MARSALAZ 500 MG 30 ENTERIC COATED TAB.,2127876.0,9274.0,159.0
مارشوماب قطره بالفم 30 مل,MARSHO MAB ORAL DROPS 30 ML,2499975.0,81284.0,50.0
مارفي دي قطره بالفم 15 مل,MARVY D ORAL DROPS 15 ML,2197966.0,81833.0,75.0
مارفيتنس 20 / 5 / 12.5 مجم 30 اقراص,MARVITENSE 20 / 5 / 12.5 MG 30 F.C. TABS.,2159836.0,9283.0,87.0
مارفيتنس 40 / 10 / 25 مجم 30 اقراص,MARVITENSE 40 / 10 / 25 MG 30 F.C. TABS.,2161287.0,9285.0,123.0
مارفيتنس 40 / 5 / 12.5 مجم 30 اقراص,MARVITENSE 40 / 5 / 12.5 MG 30 F.C. TABS.,1520176.0,9286.0,108.0
مارفيل كريم 100 جم,MARVEL HAIR CREAM 100 GM,2632165.0,9276.0,195.0
مارك فاست 30 كبسول,MARK FAST 30 CAPS.,905049.0,9247.0,54.0
ماركال 30 اقراص,MARCAL 30 TABS,906726.0,9221.0,90.0
ماركال بلس 30 اقراص,MARCAL PLUS 30 TABS,2347023.0,126176.0,105.0
ماركريزا مرهم 30 جم,MARCRISA OINT 30 GM,2330865.0,80279.0,400.0
مارليوس شامبو 150 مل,MARLEOCE SHAMPOO 150 ML,2093143.0,9251.0,195.0
مارنيز ارتروهيلب 60 كبسول,MARNYS ARTROHELP 60 CAPS,2446310.0,17306.0,750.0
مارنيز ال كارنتين 2000 مجم 10 زجاجات بالفم 11 مل,MARNYS L CARNITINE 2000 MG 10 ORAL BOTTLES 11 ML,2575354.0,72494.0,500.0
مارنيز اوميجا 3 60 كبسول,MARYNS OMEGA 3 60 CAPS,2514898.0,80079.0,525.0
مارنيز اوميجا 3 شراب 125 مل,MARNYS OMEGA 3 FISH OIL SYRUP 125 ML,2264439.0,9260.0,700.0
مارنيز اوميجا 3 شراب 50 مل,MARNYS OMEGA 3 FISH OIL SYRUP 50 ML,2641587.0,127638.0,350.0
مارنيز بروتيكت شراب 125 مل,MARNYS PROTECT SYRUP 125 ML,2561195.0,77721.0,320.0
مارنيز جينسينج 1000 مجم و ليسيثين 30 كبسول,MARNYS GINSENG 1000 MG WITH LECITHIN 30 CAPS.,2448337.0,9257.0,700.0
مارنيز نيوكاربون 30 كبسول,MARNYS NEOCARBON 30 CAPS,1659776.0,9258.0,200.0
ماري مير هيجين بخاخه,FIVE FIVES COLONGE 200 ML SPRAY MARIE ROUGE,2270567.0,,300.0
مارياجون 140 مجم 30 كبسول,MARIAGON 140 MG 30 CAPS,2497394.0,9237.0,105.0
مارياجون اقراص 3 شريط,MARIAGON 140 MG 30 CAPS,2684788.0,,150.0
ماريفان 3 جم 102 اقراص,MAREVAN 3 MG 102 TAB,905051.0,9232.0,60.0
ماريفان 5 جم 102 اقراص,MAREVAN 5 MG 102 TAB,1510951.0,9233.0,78.0
ماريفان 5 مجم 102 اقراص,MAREVAN 5 MG 102 TAB,2684747.0,,78.0
ماريفان 5 مجم 3 شريط 34 اقراص 78,MAREVAN 5 MG 102 TAB,2498891.0,,78.0
ماريفو مساج جل 50 جم,MARIVO MASSAGE GEL 50 GM,2530621.0,74248.0,65.0
ماريمير بخاخ للانف ايزوتونيك 100 مل,MARIMER ISOTONIC N. SPRAY 100 ML,2363164.0,79748.0,325.0
ماريمير بخاخ للانف هايبرتونيك 100 مل,MARIMER HYPERTONIC NASAL SPRAY 100 ML,1733810.0,79822.0,325.0
ماريمير هيبر تونيك,MARIMER HYPERTONIC NASAL SPRAY 100 ML,2603675.0,,325.0
مارينو كولد اسبري,MERONO 10 SACHETS,2344023.0,,95.0
مارينوكوند بخاخ,MARINOCOND SPRAY,2300398.0,132178.0,95.0
مازنجر شراب 120 مل,MAZENGER SYRUP 120 ML,2219852.0,126179.0,75.0
مازيمال 200 مجم 20 اقراص,MAZEMAL 200 MG 20 F.C. TABS,1995189.0,9363.0,37.0
ماس سنون انسولين 5 مل 100 قطعه,INSULIN NIB 5 M MASS 100 PCS,2207504.0,133625.0,300.0
ماسا كريم 50 جم,MASA CREAM 50 GM,1740885.0,9288.0,60.0
ماساتونيك غسول تفتيح 200 مل,MASSATONIC WHITENING CLEANSER 200 ML,1181900.0,76780.0,229.0
ماساتونيك غسول للبشره 200 مل,MASSATONIC FACIAL CLEANSER 200 ML,2383006.0,76781.0,229.0
ماستر بانثينول كريم 50 جم,MASTER PANTHENOL CREAM 50 GM,2274933.0,80701.0,79.0
ماسك ان 95 العلبه 10 قطع,MASCOO INSULIN SYRINGES CM ML 10 PCS 3,2603676.0,,110.0
ماسك صنفره ستاركي تشيز كيك,STARKY NATURAL SCRUB CREAM 300 ML WITH GOLD,2494649.0,,25.0
ماسك صنفره ستاركي توت احمر,STARKY NATURAL SCRUB CREAM 300 ML WITH GOLD,2329398.0,,25.0
ماسك صنفره ستاركي لبان دكر,STARKY NATURAL SCRUB CREAM 300 ML WITH GOLD,2626363.0,,25.0
ماسك صنفره ستاركي لبن,STARKY NATURAL SCRUB CREAM 300 ML WITH GOLD,2559092.0,,25.0
ماسك صنفره ستاركي مانجو,STARKY NATURAL SCRUB CREAM 300 ML WITH GOLD,2626362.0,,25.0
ماسك صنفره ستاركي مشمش,STARKY NATURAL SCRUB CREAM 300 ML WITH GOLD,2626361.0,,25.0
ماسك صنفره ستاركي نعناع,STARKY NATURAL SCRUB CREAM 300 ML WITH GOLD,2626364.0,,25.0
ماسك نوبليزر اطفال رينوميد,NEBULIZER MASK FOR PEDIATRICS,2331111.0,,20.0
ماسك نوبليزر اطفال ميدي كير,NEBULIZER MASK FOR PEDIATRICS,2130098.0,,20.0
ماسك نوبليزر كبار رينوميد,NEBULIZER MASK FOR ADULT,2331110.0,,20.0
ماسك نوبليزر كبار ميدي ماكس,NEBULIZER MASK FOR ADULT,2252048.0,,15.0
ماسك نيبولايزر اطفال,NEBULIZER MASK FOR PEDIATRICS,2603677.0,,20.0
ماسك نيبولايزر كبار,NEBULIZER MASK FOR ADULT,2603679.0,,20.0
ماسك نيوبلايزر اطفال,NEBULIZER MASK FOR PEDIATRICS,2130188.0,106867.0,20.0
ماسك نيوبلايزر كبار,NEBULIZER MASK FOR ADULT,1400474.0,106868.0,20.0
ماسكو اكياس جمع بول كبار,MASCO ADULT URINE COLLECTION BAG,2633882.0,135115.0,15.0
ماسكو سرنجات 3 سم اطفال علبه,MASCO 3 CM CHILDREN SYRINGE BOX,1399889.0,121221.0,450.0
ماسكو سرنجات 3 سم كبار علبه,MASCO 3 CM ADULT SYRINGE BOX,1399859.0,121222.0,450.0
ماسكو سرنجات 5 سم علبه,MASCO 5 CM SYRINGE BOX,1399952.0,121223.0,360.0
ماسكو سرنجات ادويه 75 قطعه,MASCOO BUBBLES ORAL SYRINGE FOR KIDS 75 PIECES,1454439.0,122005.0,200.0
ماسيرا مساج جل 50 جم,MASSERA MASSAGE GEL 50 GM,1675630.0,83163.0,75.0
ماسين كريم,MOISNIP 50 G CREAM,2603678.0,,50.0
ماش صن بلوك 45 / 60 مل,MASH SUN BLOCK 45 SPF LOTION 60 ML,2621782.0,,150.0
ماش صن بلوك 45 125 مل,MASH SUN BLOCK 45 SPF LOTION 125 ML,1535873.0,9292.0,150.0
ماش صن بلوك 45 60 مل,MASH SUN BLOCK 45 SPF LOTION 60 ML,2437375.0,9293.0,150.0
ماش صن بلوك 95 125 مل,MASH SUN BLOCK 95 SPF LOTION 125 ML,2194568.0,9294.0,250.0
ماش صن بلوك 95 60 مل,MASH SUN BLOCK 95 SPF LOTION 60 ML,1690157.0,9296.0,160.0
ماش صن سكرين كريم 125 جم,MASH SUNSCREEN SPF 50 + CREAM 125 GM,1977342.0,128138.0,295.0
ماغنسيوم 10 % 5 امبول شركه ايبيكو,MAGNESIUM SULFATE 10 % EIPICO 5 I.V. AMPS. 10 ML,2247320.0,128338.0,50.0
ماغنيسيوم بلس 30 اقراص,MAGNESIUM PLUS 30 TAB.,905056.0,9155.0,45.0
مافو 100 مجم / مل شراب 100 مل,MAFO 100 MG / 5 ML SYRUP 100 ML,2498163.0,9121.0,25.0
مافو 400 مجم 30 اقراص,MAFO 400 MG 30 F.C.TABS,2421576.0,9123.0,42.0
مافي 30 كبسول,MAVEY 30 CAPS,1740888.0,83436.0,75.0
مافيكسا جل 20 اكياس,MAVIXA GEL 20 SACH,1740889.0,73045.0,240.0
مافيلور 10 مجم 30 اقراص,MAVILOR 10 MG 30 TAB,1033010.0,74198.0,159.0
مافيلور 2.5 مجم 30 اقراص,MAVILOR 2.5 MG 30 TAB,905059.0,74199.0,72.0
مافيلور 25 / 5 مجم 30 اقراص,MAVILOR 2.5 MG 30 TAB,2684479.0,,108.0
مافيلور 5 مجم 30 اقراص,MAVILOR 5 MG 30 TAB.,905061.0,9317.0,105.0
مافيلور بلس 5 / 12.5 مجم 30 قرص,MAVILOR PLUS 5 / 12.5 MG 30 TABS,2471172.0,75352.0,108.0
مافيلور بلس 5 / 25 مجم 30 قرص,MAVILOR PLUS 5 / 25 MG 30 TABS,2221970.0,75554.0,108.0
ماكرو بانثينول كريم 50 جم,MACRO PANTHENOL CREAM 50 GM,2161670.0,9105.0,70.0
ماكرو بانثينول لوشن 100 مل,MACRO PANTHENOL LOTION 100 ML,2468831.0,74498.0,110.0
ماكروفيوران 100 جم 30 كبسول,MACROFURAN 100 MG 30 CAPS.,2340983.0,9106.0,82.0
ماكروفيوران 50 مجم 30 كبسول,MACROFURAN 50 MG 30 CAPS.,2143996.0,9107.0,51.0
ماكس افينو كريم 50 جم,MAX AVENO 50 GM CREAM,2499977.0,72656.0,45.0
ماكس تاتش مناديل مبلله 120 منديل,MAX TOUCH WET WIPES 120 WIPES,2166658.0,128005.0,82.0
ماكس تاتش مناديل مبلله 20 منديل,MAX TOUCH WET WIPES 20 WIPES,2224213.0,130288.0,24.0
ماكس تاتش مناديل مبلله 40 منديل,MAXTOUCH WIPES 40 PS,2130594.0,128029.0,29.0
ماكس تاتش مناديل مبلله 80 منديل,MAXTOUCH WIPES 80 PS,1779354.0,122939.0,59.0
ماكس تاتش مناديل مبلله اطفال 120 منديل,MAX TOUCH BABY WET WIPES 120 WIPES,1779353.0,125304.0,83.0
ماكس تاتش مناديل مبلله اطفال 40 منديل,MAX TOUCH BABY WET WIPES 40 WIPES,1779352.0,125305.0,29.0
ماكس تاتش مناديل مبلله جيب 15 منديل,MAX TOUCH WET WIPES 15 WIPES,2346974.0,128004.0,11.75
ماكس كير مناديل مبلله 20 منديل بالخيار,MAX CARE WET WIPES 20 WIPES WITH CUCUMBER,2224215.0,133664.0,13.0
ماكس كير مناديل مبلله 20 منديل بالورد,MAX CARE WET WIPES 20 WIPES WITH FLOWER,2224216.0,133663.0,13.0
ماكس ماسل زد ام ايه سبورت 60 اقراص,HI MAX 20 TAB,2588377.0,,350.0
ماكس ماسيل ميجا مالتي سبورت للرجال 60 قطعه,MAX MUSCLE MEGA MULTI SPORT FOR MRN 60 TAB,2588371.0,134561.0,500.0
ماكس هيلوكير كريم 50 جم,MAX HYLOCARE CREAM 50 GM,2146023.0,78405.0,175.0
ماكس ويل مساج جل 100 جم,MAXWELL MASSAGE GEL 100 GM,2603686.0,78094.0,90.0
ماكسرداكس جل 100 جم,MAXRDAX GEL 100 GM,1870902.0,83161.0,95.0
ماكسرون جل مساج 50 جم,MAXRONE MASSAGE GEL 50 GM,2112908.0,9359.0,68.0
ماكسن كريم 75 جم,MACSEN CREAM 75 GM,1618566.0,9110.0,95.0
ماكسوفاج اكس ار 1000 مجم 30 اقراص,MAXOPHAGE XR 1000 MG 30 EXT. REL. TABS.,2175317.0,9354.0,72.0
ماكسي كير كريم 75 مجم,MAXI CARE CREAM 75 GM,2603684.0,9330.0,137.0
ماكسيبيم 1 جم امبول,MAXIPIME 1 GM VIAL,1769159.0,9343.0,108.0
ماكسيبيم 500 مجم امبول امبول,MAXIPIME 500 MG VIAL,2672386.0,9345.0,76.0
ماكسيدينير 125 مجم / مل شراب 60 مل,MAXDINIR 125 MG / 5 ML 60 ML SUSP,2145249.0,9325.0,70.0
ماكسيدينير 250 / 5 مجم / مل شراب 60 مل,MAXDINIR 250 MG / 5 ML 60 ML SUSP,1803117.0,9326.0,92.0
ماكسيدينير 300 مجم 10 كبسول,MAXDINIR 300 MG 10 CAPS.,1804679.0,9327.0,115.0
ماكسيكال 30 اقراص,MAXICAL 30 TABS,1659558.0,9334.0,87.0
ماكسيكال 600 3 شريط,MAXICAL 30 TABS,2437389.0,,87.0
ماكسيكال 600 اقراص 3 شريط س 87,MAXICAL 30 TABS,2688505.0,,87.0
ماكسيكال بلس 30 اقراص,MAXICAL PLUS 30 TAB,1741982.0,74238.0,96.0
ماكسيكال دي شراب 120 مل,MAXICAL D SUSPENSION 120 ML,2363910.0,72395.0,65.0
ماكسيلاز 200 وحده / مل شراب 100 مل,MAXILASE 200 CEIP UNIT / ML SYRUP 100 ML,905072.0,9337.0,57.0
ماكسيلاز 200 وحده / مل شراب 200 مل,MAXILASE 200 CEIP UNIT / ML SYRUP 200 ML,2632870.0,82038.0,97.0
ماكسيلاز شراب كبير 200 مل,MAXILASE 200 CEIP UNIT / ML SYRUP 200 ML,2681384.0,,97.0
ماكسيلايت محلول للشرب بالتفاح 240 مل,MAXILYTE DRINK SOLUTION APPLE 240 ML,1862757.0,81875.0,65.0
ماكينه باديكير + امواس,ASHLEY PEDICURE MACHINE + RAZOR BOX,2130464.0,,30.0
ماكينه باديكير + امواس,ASHLEY PEDICURE MACHINE + RAZOR BOX,2382623.0,,35.0
ماكينه حلاقه بيج بن حصيره 24 ق,BIG BEN TWIN BLADE DISPOSABLE RAZORS SET OF 24 PIECES,2566875.0,,96.0
ماكينه حلاقه حريمي 3 + 1 / جاتلي,DORCO EVE 3 BLADES 4 RAZORS 3 + 1,2638242.0,,25.0
ماكينه حلاقه سيدات اليس 1 قطعه / بنك بشره حساسه,ALICE FOR WOMEN 5 PCS,2638261.0,,100.0
ماكينه حلاقه سيدات اليس 1 قطعه / مووف بشره عاديه,DORCO PLUS SHAVER BLACK 1 PIECE,2638269.0,,100.0
ماكينه حلاقه فينوس 4 قطع,NASET RAZOR BLADES 48 PIECES,1545381.0,,100.0
ماكينه حلاقه لورد معدن,ALICE ALICE MINT 2 PCS,2130218.0,,40.0
مالتي جرينتو شراب 100 مل,MULTIGRINTO SYRUP 100 ML,2181532.0,126182.0,65.0
مالتي ريلاكس 10 مجم 20 اقراص,MULTI RELAX 10 MG 20 F.C.TAB,2144819.0,10059.0,42.0
مالتي ريلاكس 5 مجم 20 اقراص,MULTI RELAX 5 MG 20 F.C. TAB.,2603688.0,10060.0,36.0
مالفا غسول مهبلي 120 مل,MALVA VAG DOUCHE 120 ML,2355645.0,9176.0,59.0
مالفا غسول مهبلي 240 مل,MALVA VAG DOUCHE 240 ML,1659563.0,9177.0,59.0
مالكون مساج كريم 50 جم,MALCON 50 GM MASSAGE CREAM,1740901.0,72396.0,43.0
ماليندا غسول للبشره جل 250 مل,MALINDA SKIN CLEANSER GEL 250 ML,2161338.0,9174.0,300.0
ماليندا كريم مرطب 120 جم,MALINDA CREAM 120 GM,2126851.0,73499.0,290.0
ماليندا مرطب شفاه 15 جم,MALINDA LIP BALM 15 GM,2421450.0,77429.0,135.0
ماما تشيك اختبار حمل المنزلي,MAMA CHECK PREGNANCY TEST,2438787.0,120108.0,400.0
مامانور 20 كبسول,MAMANOR 20 CAPS,2146088.0,73043.0,88.0
مامي برو كريم,MAMI PRO CREAM 50 GM,2688691.0,,44.9
مامي فيتال 20 كبسول,MAMY VITAL 20 CAPS,2471779.0,72654.0,225.0
مامي فيتال بلس 20 اقراص,MAMYVITAL PLUS 20 CAPS,1937969.0,127535.0,225.0
مامي فيتال بلس كبسول,MAMY VITAL 20 CAPS,2640552.0,,225.0
مامي كير كريم 50 جم,MAMY CARE CREAM 50 GM,2127373.0,9179.0,70.0
مامي ميلك 20 كبسول,MAMI MILK 20 CAP,1659567.0,72507.0,90.0
مان ايدج 30 كبسول,MAN EDGE 30 CAP,1865931.0,128324.0,240.0
مان برافا 20 اقراص,MAN BRAVA 20 TABS,2570250.0,79231.0,170.0
مان زون واكس 125 مل برطمان برتقالي اكسترا شاين,CLAY WAX 125 ML EXTRA SHINE ORANGE,2367095.0,123548.0,70.0
مان لوك بلسم بعد الحلاقه 125 مل بالصبار اخضر وفر 3,MAN LOOK AFTER SHAVING BALSAM 125 ML ALEOVERA,2168734.0,106909.0,80.0
مان لوك جل اكياس لمظهر سبايكي 250 مل ابيض,MAN GEL LOOK SPIKY 250 ML,1400621.0,125309.0,45.0
مان لوك جل اكياس لمظهر كيرلي 250 مل اخضر,MAN GEL LOOK CURLY 250 ML,1641821.0,125310.0,45.0
مان لوك جل للشعر انبوبه 250 مل ازرق,MAN LOOK HAIR GEL WET LOOK 250 ML,1400539.0,106915.0,45.0
مانتين 10 مجم 30 اقراص,MANTINE 10 MG 30 F.C. TAB.,2127372.0,9216.0,120.0
مانزافيدا 30 كبسول,MANZAVIDA 30 CAP,2571396.0,129494.0,389.0
مانوفيبركين 10 % بخاخ 15 مل,MANOVIPERCAINE 10 % SPRAY 15 ML,1615216.0,78533.0,56.0
مانوفيبركين بلس بخاخ 15 مل,MANOVIPERCAINE PLUS TOPICAL SPRAY 15 ML,2455198.0,9215.0,56.0
مانيبيوليبسي 400 مجم 30 اقراص,MANIPULEPSY 400 MG 30 CAPS,1489631.0,79078.0,111.0
مانيتول 10 % وريد 500 مل,MANNITOL 10 % I.V. INF. 500 ML,2287026.0,78558.0,830.0
ماونجيلي حديد وفيتامين سي 60 قطعه,MOUNJELLY IRON VITAMIN C 60 GUMMIES,1624933.0,83164.0,250.0
ماونجيلي كالسيوم + فيتامين د 3,MOUNJELLY IRON VITAMIN C 60 GUMMIES,2223543.0,,250.0
ماونجيلي مالتي فيتامين,MOUNJELLY MELATONIN 60 GUMMIES,2223544.0,,250.0
ماونجيلي ميلاتونين 60 قطعه,MOUNJELLY MELATONIN 60 GUMMIES,1624934.0,83162.0,350.0
ماي بيبي اختبار حمل قلم,MY BABY PREGNANCY TEST,2320158.0,79849.0,40.0
ماي جواشا سيرم 30 مل,MY GWAASHA SERUM 30 ML,2353944.0,138035.0,484.0
ماي سمايل رول اون وايتنج بلوبيري,MY SMELL DEODRANT ROLL 50 ML FOR RED,2143678.0,,125.0
ماي سميل بلو بيري,COLOUR ME PERFUME FOR MEN 90 ML BLUE,2099547.0,,125.0
ماي سميل ديودرنت 50 مل,SOME BY MI SERUM 50 ML,2618692.0,,140.0
ماي سميل رول اون مزيل عرق 50 مل للسيدات بمبي,MY SMELL DEODRANT ROLL 50 ML FOR WOMEN PINK,2099548.0,82641.0,125.0
ماي سميل رول مزيل,MY SMELL DEODRANT ROLL 50 ML FOR RED,1740905.0,,125.0
ماي سويت بيبي ان شراب 125 مل,MY SWEET BABY N SYRUP 125 ML,2182255.0,75055.0,50.0
ماي سويت بيبي شراب,MY SWEET BABY N SYRUP 125 ML,2625775.0,,70.0
ماي فيتوس 30 اقراص,MY VITOS 30 CAPS,2140403.0,76641.0,165.0
ماي فيرو 30 اقراص,MY FERRO 30 PIECES,2499548.0,72653.0,180.0
ماي فيرو شراب 120 مل,MY FERRO SYRUP 120 ML,2499549.0,75981.0,65.0
ماي كيدز بيبي لوسيون 110 مل,MI KIDS BABY LOTION 110 ML,2200854.0,82802.0,75.0
ماي كيدز شامبو 90 مل,MI KIDS SHAMPOO 90 ML,1738328.0,72493.0,75.0
ماي كيدز شامبو 90 مل,MI KIDS SHAMPOO 90 ML,2688689.0,,100.0
ماي كيدز لوسيون بيبي للجسم / سيف لايف,MI KIDS BABY LOTION 110 ML,2689235.0,,75.0
ماي كيدز لوسيون للشعر 110 مل,MI KIDS LOTION 110 ML,2146213.0,72492.0,175.0
ماي لورا بادي سبلاش 200 مل جوز هند,MY LORA BODY SPLASH FOR WOMEN 200 ML COCONUT,2006723.0,139447.0,150.0
ماي لورا بادي سبلاش 200 مل خمره,MY LORA BODY SPLASH FOR WOMEN 200 ML KHOMRA,2006724.0,139441.0,150.0
ماي لورا بادي سبلاش 200 مل رومان مسك,MY LORA BODY SPLASH FOR WOMEN 200 ML ROMA MUSK,2131724.0,139442.0,150.0
ماي لورا بادي سبلاش 200 مل سلطانه,MY LORA BODY SPLASH FOR WOMEN 200 ML SOLTANA,2131725.0,139444.0,150.0
ماي لورا بادي سبلاش 200 مل فاروله بوند,MY LORA BODY SPLASH FOR WOMEN 200 ML STRAWBERRY BOND,2006727.0,139443.0,150.0
ماي لورا بادي سبلاش 200 مل فانيليا,MY LORA BODY SPLASH FOR WOMEN 200 ML VANILLA,2006728.0,139446.0,150.0
ماي لورا بادي سبلاش 200 مل يارا,MY LORA BODY SPLASH FOR WOMEN 200 ML YARA,2006729.0,139445.0,150.0
مايتونكس 30 اقراص,MYTONEX 30 TAB,2533085.0,131181.0,300.0
مايكا 20 اقراص,MICA 20 TABS,2140277.0,78253.0,100.0
مايكا 30 اقراص,MICA 30 TAB,2143509.0,73498.0,85.0
مايليزيكس شراب 100 مل,MYLAIZEX SYRUP 100 ML,2128832.0,78524.0,55.0
مايوديورا 10 مجم 30 اقراص,MYODURA 10 MG 30 TAB.,2675805.0,10147.0,69.0
مايوكول بخاخ جديد,MYOCOOL MASSAGE SPRAY 200 ML,2689001.0,,295.0
مايوكول كريم 100 جم,MYOCOOL CREAM 100 GM,2471373.0,10143.0,135.0
مايوكول كريم 60 جم,MYOCOOL CREAM 60 GM,2197893.0,10144.0,95.0
مبرد اظافر استانلس,NAIL FILE,1400638.0,,20.0
مبرد قدم,FOOT FILE LASER,2100058.0,,15.0
مبوله حريمي,URINE COLLECTOR FOR WOMEN,2603690.0,,40.0
مبوله حريمي,URINE COLLECTOR FOR WOMEN,2129815.0,106946.0,20.0
مبوله رجالي,URINE COLLECTOR FOR MEN,2603691.0,,40.0
مبوله رجالي,URINE COLLECTOR FOR MEN,2130617.0,106947.0,25.0
مترو هيلر بخاخ,EMOTRO 120 PIECES,2099553.0,,172.0
متروهيلر 12 مكجم 30 كبسول + بخاخ,METROHALER 12 MCG 30 CAP + INHALER,905090.0,9635.0,172.0
مجليفان ماغنسيوم,MAGLIVAN 1000 MG 30 TAB,2472545.0,,160.0
مجليفان ماغنسيوم 30 اقراص,MAGLIVAN 1000 MG 30 TAB,2489718.0,,160.0
مجليفان ماغنسيوم 30 اقراص / ليفان كير,MAGLIVAN 1000 MG 30 TAB,2531130.0,,160.0
محلول جلوكوز 10 % انترا بكاب,GLUCOSE 5 % 500 ML INTRA PHARM,2378181.0,,35.5
محلول جلوكوز 5 % الفتح,GLUCOSE 5 % 500 ML ATCO,1769183.0,,27.0
محلول جلوكوز 5 المتحدون,GLUCOSE 5 % 500 ML ATCO,2675396.0,,27.0
محلول جلوكوز الفتح,GLUCOSE 5 % 500 ML ATCO,2619702.0,,27.0
محلول جلوكوز المتحدون + 3,GLUCOSE 5 % 500 ML ATCO,2287999.0,,27.0
محلول جلوكوز كاب 10 % انترا,GLUCOSE 5 % 500 ML INTRA PHARM RUBBER,2233297.0,,35.5
محلول جلوكوز ملحي خليط انترا بكاب,GLUCOSE 5 % 500 ML INTRA PHARM,1769182.0,,34.5
محلول جليسين 1.5,GLUCOSE 5 % 500 ML GIPCCO,1989966.0,,51.0
محلول خليط ملح + جلوكوز,GLUCOSE 5 % 500 ML GIPCCO,2075725.0,,560.0
محلول رينجر 500 سم بالعلبه,GLUCOSE 5 % 500 ML GIPCCO,1535897.0,,24.0
